Verse	Modern	Koine	Lemma	ESN	Role	Morphology
60004006	κατὰ	κατα	κατά	25960	P	.......
60004006	˚Θεὸν	=θν	θεός	23160	N	....AMS
60004006	πνεύματι.	πνευματι	πνεῦμα	41510	N	....DNS
60004007	¶Πάντων	παντων	πᾶς	39560	S	....GNP
60004007	δὲ	δε	δέ	11610	C	.......
60004007	τὸ	το	ὁ	35880	E	....NNS
60004007	τέλος	τελοσ	τέλος	50560	N	....NNS
60004007	ἤγγικεν.	ηγγεικεν	ἐγγίζω	14480	V	IEA3..S
60004007	Σωφρονήσατε	σωφρονησατε	σωφρονέω	49930	V	MAA2..P
60004007	οὖν	ουν	οὖν	37670	C	.......
60004007	καὶ	και	καί	25320	C	.......
60004007	νήψατε	νηψατε	νήφω	35250	V	MAA2..P
60004007	εἰς	εισ	εἰς	15190	P	.......
60004007	προσευχάς·	προσευχασ	προσευχή	43350	N	....AFP
60004008	πρὸ	προ	πρό	42530	P	.......
60004008	πάντων,	παντων	πᾶς	39560	S	....GNP
60004008	τὴν	την	ὁ	35880	E	....AFS
60004008	εἰς	εισ	εἰς	15190	P	.......
60004008	ἑαυτοὺς	εαυτουσ	ἑαυτοῦ	14380	R	...2AMP
60004008	ἀγάπην	αγαπην	ἀγάπη	260	N	....AFS
60004008	ἐκτενῆ	εκτενη	ἐκτενής	16180	A	....AFS
60004008	ἔχοντες,	εχοντεσ	ἔχω	21920	V	PPA.NMP
60004008	ὅτι	οτι	ὅτι	37540	C	.......
60004008	ἀγάπη	αγαπη	ἀγάπη	260	N	....NFS
60004008	καλύπτει	καλυπτει	καλύπτω	25720	V	IPA3..S
60004008	πλῆθος	πληθοσ	πλῆθος	41280	N	....ANS
60004008	ἁμαρτιῶν·	αμαρτιων	ἁμαρτία	2660	N	....GFP
60004009	φιλόξενοι	φιλοξενοι	φιλόξενος	53820	S	....NMP
60004009	εἰς	εισ	εἰς	15190	P	.......
60004009	ἀλλήλους	αλληλουσ	ἀλλήλων	2400	R	....AMP
60004009	ἄνευ	ανευ	ἄνευ	4270	P	.......
60004009	γογγυσμοῦ·	γογγυσμου	γογγυσμός	11120	N	....GMS
60004010	ἕκαστος	εκαστοσ	ἕκαστος	15380	S	....NMS
60004010	καθὼς	καθωσ	καθώς	25310	C	.......
60004010	ἔλαβεν	ελαβεν	λαμβάνω	29830	V	IAA3..S
60004010	χάρισμα,	χαρισμα	χάρισμα	54860	N	....ANS
60004010	εἰς	εισ	εἰς	15190	P	.......
60004010	ἑαυτοὺς	εαυτουσ	ἑαυτοῦ	14380	R	...2AMP
60004010	αὐτὸ	αυτο	αὐτός	8460	R	...3ANS
60004010	διακονοῦντες,	διακονουντεσ	διακονέω	12470	V	PPA.NMP
60004010	ὡς	ωσ	ὡς	56130	C	.......
60004010	καλοὶ	καλοι	καλός	25700	A	....NMP
60004010	οἰκονόμοι	οικονομοι	οἰκονόμος	36230	N	....NMP
60004010	ποικίλης	ποικιλησ	ποικίλος	41640	A	....GFS
60004010	χάριτος	χαριτοσ	χάρις	54850	N	....GFS
60004010	˚Θεοῦ.	=θυ	θεός	23160	N	....GMS
60004011	Εἴ	ει	εἰ	14870	C	.......
60004011	τις	τισ	τὶς	51000	R	....NMS
60004011	λαλεῖ,	λαλει	λαλέω	29800	V	IPA3..S
60004011	ὡς	ωσ	ὡς	56130	C	.......
60004011	λόγια	λογια	λόγιον	30510	N	....ANP
60004011	˚Θεοῦ·	=θυ	θεός	23160	N	....GMS
60004011	εἴ	ει	εἰ	14870	C	.......
60004011	τις	τισ	τὶς	51000	R	....NMS
60004011	διακονεῖ,	διακονει	διακονέω	12470	V	IPA3..S
60004011	ὡς	ωσ	ὡς	56130	C	.......
60004011	ἐξ	εξ	ἐκ	15370	P	.......
60004011	ἰσχύος	ισχυοσ	ἰσχύς	24790	N	....GFS
60004011	ἧς	ησ	ὅς	37390	R	....GFS
60004011	χορηγεῖ	χορηγει	χορηγέω	55240	V	IPA3..S
60004011	ὁ	ο	ὁ	35880	E	....NMS
60004011	˚Θεός,	=θσ	θεός	23160	N	....NMS
60004011	ἵνα	ινα	ἵνα	24430	C	.......
60004011	ἐν	εν	ἐν	17220	P	.......
60004011	πᾶσιν	πασιν	πᾶς	39560	S	....DNP
60004011	δοξάζηται	δοξαζηται	δοξάζω	13920	V	SPP3..S
60004011	ὁ	ο	ὁ	35880	E	....NMS
60004011	˚Θεὸς	=θσ	θεός	23160	N	....NMS
60004011	διὰ	δια	διά	12230	P	.......
60004011	˚Ἰησοῦ	=ιυ	Ἰησοῦς	24240	N	....GMS
60004011	˚Χριστοῦ,	=χυ	χριστός	55470	N	....GMS
60004011	ᾧ	ω	ὅς	37390	R	....DMS
60004011	ἐστιν	εστιν	εἰμί	15100	V	IPA3..S
60004011	ἡ	η	ὁ	35880	E	....NFS
60004011	δόξα	δοξα	δόξα	13910	N	....NFS
60004011	καὶ	και	καί	25320	C	.......
60004011	τὸ	το	ὁ	35880	E	....NNS
60004011	κράτος	κρατοσ	κράτος	29040	N	....NNS
60004011	εἰς	εισ	εἰς	15190	P	.......
60004011	τοὺς	τουσ	ὁ	35880	E	....AMP
60004011	αἰῶνας	αιωνασ	αἰών	1650	N	....AMP
60004011	τῶν	των	ὁ	35880	E	....GMP
60004011	αἰώνων.	αιωνων	αἰών	1650	N	....GMP
60004011	Ἀμήν!	αμην	ἀμήν	2810	I	.......
60004012	¶Ἀγαπητοί,	αγαπητοι	ἀγαπητός	270	S	....VMP
60004012	μὴ	μη	μή	33610	C	.......
60004012	ξενίζεσθε	ξενιζεσθε	ξενίζω	35790	V	MPP2..P
60004012	τῇ	τη	ὁ	35880	E	....DFS
60004012	ἐν	εν	ἐν	17220	P	.......
60004012	ὑμῖν	υμιν	σύ	47710	R	...2D.P
60004012	πυρώσει	πυρωσει	πύρωσις	44510	N	....DFS
60004012	πρὸς	προσ	πρός	43140	P	.......
60004012	πειρασμὸν	πειρασμον	πειρασμός	39860	N	....AMS
60004012	ὑμῖν	υμιν	σύ	47710	R	...2D.P
60004012	γινομένῃ,	γεινομενη	γίνομαι	10960	V	PPM.DFS
60004012	ὡς	ωσ	ὡς	56130	C	.......
60004012	ξένου	ξενου	ξένος	35810	S	....GNS
60004012	ὑμῖν	υμιν	σύ	47710	R	...2D.P
60004012	συμβαίνοντος,	συμβαινοντοσ	συμβαίνω	48190	V	PPA.GNS
60004013	ἀλλὰ	αλλα	ἀλλά	2350	C	.......
60004013	καθὸ	καθο	καθό	25260	D	.......
60004013	κοινωνεῖτε	κοινωνειτε	κοινωνέω	28410	V	IPA2..P
60004013	τοῖς	τοισ	ὁ	35880	E	....DNP
60004013	τοῦ	του	ὁ	35880	E	....GMS
60004013	˚Χριστοῦ	=χυ	χριστός	55470	N	....GMS
60004013	παθήμασιν,	παθημασιν	πάθημα	38040	N	....DNP
60004013	χαίρετε	χαιρετε	χαίρω	54630	V	MPA2..P
60004013	ἵνα	ινα	ἵνα	24430	C	.......
60004013	καὶ	και	καί	25320	D	.......
60004013	ἐν	εν	ἐν	17220	P	.......
60004013	τῇ	τη	ὁ	35880	E	....DFS
60004013	ἀποκαλύψει	αποκαλυψει	ἀποκάλυψις	6020	N	....DFS
60004013	τῆς	τησ	ὁ	35880	E	....GFS
60004013	δόξης	δοξησ	δόξα	13910	N	....GFS
60004013	αὐτοῦ	αυτου	αὐτός	8460	R	...3GMS
60004013	χαρῆτε	χαρητε	χαίρω	54630	V	SAP2..P
60004013	ἀγαλλιώμενοι.	αγαλλιωμενοι	ἀγαλλιάω	210	V	PPM.NMP
60004014	Εἰ	ει	εἰ	14870	C	.......
60004014	ὀνειδίζεσθε	ονειδιζεσθε	ὀνειδίζω	36790	V	IPP2..P
60004014	ἐν	εν	ἐν	17220	P	.......
60004014	ὀνόματι	ονοματι	ὄνομα	36860	N	....DNS
60004014	˚Χριστοῦ,	=χυ	χριστός	55470	N	....GMS
60004014	μακάριοι,	μακαριοι	μακάριος	31070	S	....NMP
60004014	ὅτι	οτι	ὅτι	37540	C	.......
60004014	τὸ	το	ὁ	35880	E	....NNS
60004014	τῆς	τησ	ὁ	35880	E	....GFS
60004014	δόξης	δοξησ	δόξα	13910	N	....GFS
60004014	καὶ	και	καί	25320	C	.......
60004014	τὸ	το	ὁ	35880	E	....NNS
60004014	τοῦ	του	ὁ	35880	E	....GMS
60004014	˚Θεοῦ	=θυ	θεός	23160	N	....GMS
60004014	˚Πνεῦμα,	=πνα	πνεῦμα	41510	N	....NNS
60004014	ἐφʼ	εφ	ἐπί	19090	P	.......
60004014	ὑμᾶς	υμασ	σύ	47710	R	...2A.P
60004014	ἀναπαύεται.	αναπαυεται	ἀναπαύω	3730	V	IPM3..S
60004015	Μὴ	μη	μή	33610	D	.......
60004015	γάρ	γαρ	γάρ	10630	C	.......
60004015	τις	τισ	τὶς	51000	R	....NMS
60004015	ὑμῶν	υμων	σύ	47710	R	...2G.P
60004015	πασχέτω	πασχετω	πάσχω	39580	V	MPA3..S
60004015	ὡς	ωσ	ὡς	56130	C	.......
60004015	φονεὺς,	φονευσ	φονεύς	54060	N	....NMS
60004015	ἢ	η	ἤ	22280	C	.......
60004015	κλέπτης,	κλεπτησ	κλέπτης	28120	N	....NMS
60004015	ἢ	η	ἤ	22280	C	.......
60004015	κακοποιὸς,	κακοποιοσ	κακοποιός	25550	S	....NMS
60004015	ἢ	η	ἤ	22280	C	.......
60004015	ὡς	ωσ	ὡς	56130	C	.......
60004015	ἀλλοτριεπίσκοπος.	αλλοτριεπισκοποσ	ἀλλοτριεπίσκοπος	2440	N	....NMS
60004016	Εἰ	ει	εἰ	14870	C	.......
60004016	δὲ	δε	δέ	11610	C	.......
60004016	ὡς	ωσ	ὡς	56130	C	.......
60004016	Χριστιανός,	χριστιανοσ	Χριστιανός	55460	N	....NMS
60004016	μὴ	μη	μή	33610	C	.......
60004016	αἰσχυνέσθω,	εσχυνεσθω	αἰσχύνω	1530	V	MPP3..S
60004016	δοξαζέτω	δοξαζετω	δοξάζω	13920	V	MPA3..S
60004016	δὲ	δε	δέ	11610	C	.......
60004016	τὸν	τον	ὁ	35880	E	....AMS
60004016	˚Θεὸν	=θν	θεός	23160	N	....AMS
60004016	ἐν	εν	ἐν	17220	P	.......
60004016	τῷ	τω	ὁ	35880	E	....DNS
60004016	ὀνόματι	ονοματι	ὄνομα	36860	N	....DNS
60004016	τούτῳ.	τουτω	οὗτος	37780	E	....DNS
60004017	Ὅτι	οτι	ὅτι	37540	C	.......
60004017	ὁ	ο	ὁ	35880	E	....NMS
60004017	καιρὸς	καιροσ	καιρός	25400	N	....NMS
60004017	τοῦ	του	ὁ	35880	R	....GNS
60004017	ἄρξασθαι	αρξασθαι	ἄρχω	7570	V	NAM....
60004017	τὸ	το	ὁ	35880	E	....ANS
60004017	κρίμα	κριμα	κρίμα	29170	N	....ANS
60004017	ἀπὸ	απο	ἀπό	5750	P	.......
60004017	τοῦ	του	ὁ	35880	E	....GMS
60004017	οἴκου	οικου	οἶκος	36240	N	....GMS
60004017	τοῦ	του	ὁ	35880	E	....GMS
60004017	˚Θεοῦ·	=θυ	θεός	23160	N	....GMS
60004017	εἰ	ει	εἰ	14870	C	.......
60004017	δὲ	δε	δέ	11610	C	.......
60004017	πρῶτον	πρωτον	πρῶτον	44120	D	.......
60004017	ἀφʼ	αφ	ἀπό	5750	P	.......
60004017	ἡμῶν,	ημων	ἐγώ	14730	R	...1G.P
60004017	τί	τι	τίς	51010	R	....NNS
60004017	τὸ	το	ὁ	35880	E	....NNS
60004017	τέλος	τελοσ	τέλος	50560	N	....NNS
60004017	τῶν	των	ὁ	35880	R	....GMP
60004017	ἀπειθούντων	απειθουντων	ἀπειθέω	5440	V	PPA.GMP
60004017	τῷ	τω	ὁ	35880	E	....DNS
60004017	τοῦ	του	ὁ	35880	E	....GMS
60004017	˚Θεοῦ	=θυ	θεός	23160	N	....GMS
60004017	εὐαγγελίῳ;	ευαγγελιω	εὐαγγέλιον	20980	N	....DNS
60004018	“Καὶ	και	καί	25320	C	.......
60004018	εἰ	ει	εἰ	14870	C	.......
60004018	ὁ	ο	ὁ	35880	E	....NMS
60004018	δίκαιος	δικαιοσ	δίκαιος	13420	S	....NMS
60004018	μόλις	μολισ	μόλις	34330	D	.......
60004018	σῴζεται,	σωζεται	σῴζω	49820	V	IPP3..S
60004018	ὁ	ο	ὁ	35880	E	....NMS
60004018	ἀσεβὴς	ασεβησ	ἀσεβής	7650	S	....NMS
60004018	καὶ	και	καί	25320	C	.......
60004018	ἁμαρτωλὸς	αμαρτωλοσ	ἁμαρτωλός	2680	S	....NMS
60004018	ποῦ	που	ποῦ	42260	D	.......
60004018	φανεῖται;”	φανειτε	φαίνω	53160	V	IFM3..S
60004019	Ὥστε	ωστε	ὥστε	56200	C	.......
60004019	καὶ	και	καί	25320	D	.......
60004019	οἱ	οι	ὁ	35880	R	....NMP
60004019	πάσχοντες	πασχοντεσ	πάσχω	39580	V	PPA.NMP
60004019	κατὰ	κατα	κατά	25960	P	.......
60004019	τὸ	το	ὁ	35880	E	....ANS
60004019	θέλημα	θελημα	θέλημα	23070	N	....ANS
60004019	τοῦ	του	ὁ	35880	E	....GMS
60004019	˚Θεοῦ,	=θυ	θεός	23160	N	....GMS
60004019	πιστῷ	πιστω	πιστός	41030	A	....DMS
60004019	Κτίστῃ	κτιστη	κτίστης	29390	N	....DMS
60004019	παρατιθέσθωσαν	παρατιθεσθωσαν	παρατίθημι	39080	V	MPM3..P
60004019	τὰς	τασ	ὁ	35880	E	....AFP
60004019	ψυχὰς	ψυχασ	ψυχή	55900	N	....AFP
60004019	αὐτῶν	αυτων	αὐτός	8460	R	...3GMP
60004019	ἐν	εν	ἐν	17220	P	.......
60004019	ἀγαθοποιΐᾳ.	αγαθοποιια	ἀγαθοποιΐα	160	N	....DFS
60005001	¶Πρεσβυτέρους	πρεσβυτερουσ	πρεσβύτερος	42450	S	....AMP
60005001	οὖν	ουν	οὖν	37670	C	.......
60005001	ἐν	εν	ἐν	17220	P	.......
60005001	ὑμῖν	υμιν	σύ	47710	R	...2D.P
60005001	παρακαλῶ,	παρακαλω	παρακαλέω	38700	V	IPA1..S
60005001	ὁ	ο	ὁ	35880	E	....NMS
60005001	συμπρεσβύτερος	συνπρεσβυτεροσ	συμπρεσβύτερος	48500	N	....NMS
60005001	καὶ	και	καί	25320	C	.......
60005001	μάρτυς	μαρτυσ	μάρτυς	31440	N	....NMS
60005001	τῶν	των	ὁ	35880	E	....GNP
60005001	τοῦ	του	ὁ	35880	E	....GMS
60005001	˚Χριστοῦ	=χυ	χριστός	55470	N	....GMS
60005001	παθημάτων,	παθηματων	πάθημα	38040	N	....GNP
60005001	ὁ	ο	ὁ	35880	E	....NMS
60005001	καὶ	και	καί	25320	D	.......
60005001	τῆς	τησ	ὁ	35880	E	....GFS
60005001	μελλούσης	μελλουσησ	μέλλω	31950	V	PPA.GFS
60005001	ἀποκαλύπτεσθαι	αποκαλυπτεσθαι	ἀποκαλύπτω	6010	V	NPP....
60005001	δόξης	δοξησ	δόξα	13910	N	....GFS
60005001	κοινωνός,	κοινωνοσ	κοινωνός	28440	N	....NMS
60005002	ποιμάνατε	ποιμανατε	ποιμαίνω	41650	V	MAA2..P
60005002	τὸ	το	ὁ	35880	E	....ANS
60005002	ἐν	εν	ἐν	17220	P	.......
60005002	ὑμῖν	υμιν	σύ	47710	R	...2D.P
60005002	ποίμνιον	ποιμνιον	ποίμνιον	41680	N	....ANS
60005002	τοῦ	του	ὁ	35880	E	....GMS
60005002	˚Θεοῦ,	=θυ	θεός	23160	N	....GMS
60005002	μὴ	μη	μή	33610	C	.......
60005002	ἀναγκαστῶς,	αναγκαστωσ	ἀναγκαστῶς	3170	D	.......
60005002	ἀλλὰ	αλλα	ἀλλά	2350	C	.......
60005002	ἑκουσίως,	εκουσιωσ	ἑκουσίως	15960	D	.......
60005002	κατὰ	κατα	κατά	25960	P	.......
60005002	˚Θεόν,	=θν	θεός	23160	N	....AMS
60005002	μηδὲ	μηδε	μηδέ	33660	C	.......
60005002	αἰσχροκερδῶς,	αισχροκερδωσ	αἰσχροκερδῶς	1470	D	.......
60005002	ἀλλὰ	αλλα	ἀλλά	2350	C	.......
60005002	προθύμως,	προθυμωσ	προθύμως	42900	D	.......
60005003	μηδʼ	μηδ	μηδέ	33660	C	.......
60005003	ὡς	ωσ	ὡς	56130	C	.......
60005003	κατακυριεύοντες	κατακυριευοντεσ	κατακυριεύω	26340	V	PPA.NMP
60005003	τῶν	των	ὁ	35880	E	....GMP
60005003	κλήρων,	κληρων	κλῆρος	28190	N	....GMP
60005003	ἀλλὰ	αλλα	ἀλλά	2350	C	.......
60005003	τύποι	τυποι	τύπος	51790	N	....NMP
60005003	γινόμενοι	γινομενοι	γίνομαι	10960	V	PPM.NMP
60005003	τοῦ	του	ὁ	35880	E	....GNS
60005003	ποιμνίου.	ποιμνιου	ποίμνιον	41680	N	....GNS
60005004	Καὶ	και	καί	25320	C	.......
60005004	φανερωθέντος	φανερωθεντοσ	φανερόω	53190	V	PAP.GMS
60005004	τοῦ	του	ὁ	35880	E	....GMS
60005004	ἀρχιποίμενος,	αρχιποιμενοσ	ἀρχιποίμην	7500	N	....GMS
60005004	κομιεῖσθε	κομιεισθε	κομίζω	28650	V	IFM2..P
60005004	τὸν	τον	ὁ	35880	E	....AMS
60005004	ἀμαράντινον	αμαραντινον	ἀμαράντινος	2620	S	....AMS
60005004	τῆς	τησ	ὁ	35880	E	....GFS
60005004	δόξης	δοξησ	δόξα	13910	N	....GFS
60005004	στέφανον.	στεφανον	στέφανος	47350	N	....AMS
60005005	Ὁμοίως,	ομοιωσ	ὁμοίως	36680	D	.......
60005005	νεώτεροι,	νεωτεροι	νεώτερος	35125	S	....VMP
60005005	ὑποτάγητε	υποταγητε	ὑποτάσσω	52930	V	MAP2..P
60005005	πρεσβυτέροις.	πρεσβυτεροισ	πρεσβύτερος	42450	S	....DMP
60005005	Πάντες,	παντεσ	πᾶς	39560	S	....VMP
60005005	δὲ	δε	δέ	11610	C	.......
60005005	ἀλλήλοις	αλληλοισ	ἀλλήλων	2400	R	....DMP
60005005	τὴν	την	ὁ	35880	E	....AFS
60005005	ταπεινοφροσύνην	ταπινοφροσυνην	ταπεινοφροσύνη	50120	N	....AFS
60005005	ἐγκομβώσασθε	εγκομβωσασθε	ἐγκομβόομαι	14630	V	MAM2..P
60005005	ὅτι,	οτι	ὅτι	37540	C	.......
60005005	“Ὁ	ο	ὁ	35880	E	....NMS
60005005	˚Θεὸς	=θσ	θεός	23160	N	....NMS
60005005	ὑπερηφάνοις	υπερηφανοισ	ὑπερήφανος	52440	S	....DMP
60005005	ἀντιτάσσεται,	αντιτασσεται	ἀντιτάσσω	4980	V	IPM3..S
60005005	ταπεινοῖς	ταπεινοισ	ταπεινός	50110	S	....DMP
60005005	δὲ	δε	δέ	11610	C	.......
60005005	δίδωσιν	διδωσιν	δίδωμι	13250	V	IPA3..S
60005005	χάριν.”	χαριν	χάρις	54850	N	....AFS
60005006	¶Ταπεινώθητε	ταπεινωθητε	ταπεινόω	50130	V	MAP2..P
60005006	οὖν	ουν	οὖν	37670	C	.......
60005006	ὑπὸ	υπο	ὑπό	52590	P	.......
60005006	τὴν	την	ὁ	35880	E	....AFS
60005006	κραταιὰν	κραταιαν	κραταιός	29000	A	....AFS
60005006	χεῖρα	χειρα	χείρ	54950	N	....AFS
60005006	τοῦ	του	ὁ	35880	E	....GMS
60005006	˚Θεοῦ,	=θυ	θεός	23160	N	....GMS
60005006	ἵνα	ινα	ἵνα	24430	C	.......
60005006	ὑμᾶς	υμασ	σύ	47710	R	...2A.P
60005006	ὑψώσῃ	υψωση	ὑψόω	53120	V	SAA3..S
60005006	ἐν	εν	ἐν	17220	P	.......
60005006	καιρῷ,	καιρω	καιρός	25400	N	....DMS
60005007	πᾶσαν	πασαν	πᾶς	39560	E	....AFS
60005007	τὴν	την	ὁ	35880	E	....AFS
60005007	μέριμναν	μεριμναν	μέριμνα	33080	N	....AFS
60005007	ὑμῶν	υμων	σύ	47710	R	...2G.P
60005007	ἐπιρίψαντες	επιριψαντεσ	ἐπιρίπτω	19770	V	PAA.NMP
60005007	ἐπʼ	επ	ἐπί	19090	P	.......
60005007	αὐτόν,	αυτον	αὐτός	8460	R	...3AMS
60005007	ὅτι	οτι	ὅτι	37540	C	.......
60005007	αὐτῷ	αυτω	αὐτός	8460	R	...3DMS
60005007	μέλει	μελει	μέλω	31990	V	IPA3..S
60005007	περὶ	περι	περί	40120	P	.......
60005007	ὑμῶν.	υμων	σύ	47710	R	...2G.P
60005008	Νήψατε,	νηψατε	νήφω	35250	V	MAA2..P
60005008	γρηγορήσατε.	γρηγορησατε	γρηγορέω	11270	V	MAA2..P
60005008	Ὁ	ο	ὁ	35880	E	....NMS
60005008	ἀντίδικος	αντιδικοσ	ἀντίδικος	4760	N	....NMS
60005008	ὑμῶν,	υμων	σύ	47710	R	...2G.P
60005008	διάβολος,	διαβολοσ	διάβολος	12280	S	....NMS
60005008	ὡς	ωσ	ὡς	56130	C	.......
60005008	λέων	λεων	λέων	30230	N	....NMS
60005008	ὠρυόμενος	ωρυομενοσ	ὠρύομαι	56120	V	PPM.NMS
60005008	περιπατεῖ,	περιπατει	περιπατέω	40430	V	IPA3..S
60005008	ζητῶν	ζητων	ζητέω	22120	V	PPA.NMS
60005008	καταπιεῖν·	καταπιειν	καταπίνω	26660	V	NAA....
60005009	ᾧ	ω	ὅς	37390	R	....DMS
