unit_id,witness,verse,kind,witness_reading,sr_reading
01:42003001:w10:addition,01,Luke 3:1,addition,τοσ,
01:42003001:w12:orthography,01,Luke 3:1,orthography,πιλατου,πειλατου
01:42003001:w13:omission,01,Luke 3:1,omission,,τησ
01:42003001:w14:substitution,01,Luke 3:1,substitution,τετρααρχου¯,τετρααρχουντοσ
01:42003001:w15:addition,01,Luke 3:1,addition,τοσ,
01:42003001:w24:orthography,01,Luke 3:1,orthography,τετρααρχουντοσ,τετραρχουντοσ
01:42003001:w26:substitution,01,Luke 3:1,substitution,x���������,ιτουραιασ
01:42003001:w27:substitution,01,Luke 3:1,substitution,��,και
01:42003001:w28:substitution,01,Luke 3:1,substitution,������������,τραχωνιτιδοσ
01:42003001:w29:substitution,01,Luke 3:1,substitution,�����,χωρασ
01:42003001:w30:substitution,01,Luke 3:1,substitution,���,και
01:42003001:w31:substitution,01,Luke 3:1,substitution,������,λυσανιου
01:42003001:w32:substitution,01,Luke 3:1,substitution,��,τησ
01:42003001:w33:substitution,01,Luke 3:1,substitution,ιτουραιασ,αβειληνησ
01:42003001:w34:substitution,01,Luke 3:1,substitution,τε,τετραρχουντοσ
01:42003001:w35:addition,01,Luke 3:1,addition,τραχωνιτιδοσ,
01:42003001:w9:substitution,01,Luke 3:1,substitution,ηγεμονευο¯,ηγεμονευοντοσ
01:42003002:w11:orthography,01,Luke 3:2,orthography,το¯,τον
01:42003002:w14:orthography,01,Luke 3:2,orthography,ε¯,εν
01:42003002:w8:orthography,01,Luke 3:2,orthography,θεου,θυ
01:42003004:w17:substitution,01,Luke 3:4,substitution,κυριου,κυ
01:42003004:w18:orthography,01,Luke 3:4,orthography,ευθιασ,ευθειασ
01:42003004:w19:orthography,01,Luke 3:4,orthography,ποιειται,ποιειτε
01:42003005:w11:orthography,01,Luke 3:5,orthography,εστε,εσται
01:42003005:w15:orthography,01,Luke 3:5,orthography,ευθιαν,ευθειαν
01:42003005:w18:orthography,01,Luke 3:5,orthography,τροχιαι,τραχειαι
01:42003005:w21:orthography,01,Luke 3:5,orthography,λιασ,λειασ
01:42003005:w5:orthography,01,Luke 3:5,orthography,πα¯,παν
01:42003005:w9:orthography,01,Luke 3:5,orthography,ταπινωθησετε,ταπεινωθησεται
01:42003006:w8:orthography,01,Luke 3:6,orthography,θεου,θυ
01:42003007:w1:orthography,01,Luke 3:7,orthography,ελεγον,ελεγεν
01:42003007:w10:orthography,01,Luke 3:7,orthography,εχιδνω¯,εχιδνων
01:42003007:w12:orthography,01,Luke 3:7,orthography,υπεδιξεν,υπεδειξεν
01:42003007:w13:orthography,01,Luke 3:7,orthography,υμι¯,υμιν
01:42003008:w1:substitution,01,Luke 3:8,substitution,ποιησατεουν,ουν
01:42003009:w10:addition,01,Luke 3:9,addition,δε¯,
01:42003009:w15:omission,01,Luke 3:9,omission,,δενδρων
01:42003010:w9:orthography,01,Luke 3:10,orthography,ποιησωμε¯,ποιησωμεν
01:42003012:w7:orthography,01,Luke 3:12,orthography,ειπο¯,ειπον
01:42003014:w10:orthography,01,Luke 3:14,orthography,ημισ,ημεισ
01:42003014:w12:orthography,01,Luke 3:14,orthography,ειπε¯,ειπεν
01:42003014:w13:addition,01,Luke 3:14,addition,προσ,
01:42003014:w14:orthography,01,Luke 3:14,orthography,αυτουσ,αυτοισ
01:42003014:w17:substitution,01,Luke 3:14,substitution,μηδενα,μηδε
01:42003014:w18:substitution,01,Luke 3:14,substitution,συκοφα¯,συκοφαντησητε
01:42003014:w19:addition,01,Luke 3:14,addition,τησητε,
01:42003014:w21:orthography,01,Luke 3:14,orthography,αρκισθαι,αρκεισθε
01:42003015:w11:addition,01,Luke 3:15,addition,xαυτων,
01:42003015:w17:omission,01,Luke 3:15,omission,,αυτων
01:42003016:w18:orthography,01,Luke 3:16,orthography,ιμι,ειμι
01:42003016:w26:addition,01,Luke 3:16,addition,x,
01:42003016:w3:orthography,01,Luke 3:16,orthography,πασι¯,πασιν
01:42003016:w30:orthography,01,Luke 3:16,orthography,ε¯,εν
01:42003016:w31:substitution,01,Luke 3:16,substitution,πνευμα,πνι
01:42003017:w16:substitution,01,Luke 3:17,substitution,xσυνα,συναγαγειν
01:42003017:w17:addition,01,Luke 3:17,addition,γαγειν,
01:42003017:w20:orthography,01,Luke 3:17,orthography,σιτον,σειτον
01:42003017:w23:orthography,01,Luke 3:17,orthography,αποθηκη¯,αποθηκην
01:42003017:w27:orthography,01,Luke 3:17,orthography,αχυρο¯,αχυρον
01:42003017:w28:addition,01,Luke 3:17,addition,x,
01:42003017:w30:orthography,01,Luke 3:17,orthography,κατακαυσι,κατακαυσει
01:42003017:w8:substitution,01,Luke 3:17,substitution,xδι,διακαθαραι
01:42003017:w9:addition,01,Luke 3:17,addition,ακαθαρε,
01:42003018:w6:orthography,01,Luke 3:18,orthography,παρακαλω¯,παρακαλων
01:42003018:w7:addition,01,Luke 3:18,addition,x,
01:42003019:w16:omission,01,Luke 3:19,omission,,και
01:42003019:w18:addition,01,Luke 3:19,addition,τω¯,
01:42003019:w22:omission,01,Luke 3:19,omission,,πονηρων
01:42003019:w5:orthography,01,Luke 3:19,orthography,τετρααρχησ,τετραρχησ
01:42003020:w6:orthography,01,Luke 3:20,orthography,κατεκλισεν,κατεκλεισεν
01:42003022:w21:substitution,01,Luke 3:22,substitution,υσ,υιοσ
01:42003022:w4:substitution,01,Luke 3:22,substitution,πνευμα,πνα
01:42003022:w8:orthography,01,Luke 3:22,orthography,ειδι,ειδει
01:42003023:w8:substitution,01,Luke 3:23,substitution,$λ,τριακοντα
01:42003024:w2:substitution,01,Luke 3:24,substitution,μαθεαθ,ματθατ
01:42003025:w2:substitution,01,Luke 3:25,substitution,ματταθιου,μαθθαθιου
01:42003028:w6:orthography,01,Luke 3:28,orthography,κωσα,κωσαμ
01:42003029:w4:orthography,01,Luke 3:29,orthography,ελιαζερ,ελιεζερ
01:42003029:w6:orthography,01,Luke 3:29,orthography,ιωριμ,ιωρειμ
01:42003029:w8:substitution,01,Luke 3:29,substitution,μαθθααθ,μαθθατ
01:42003031:w10:orthography,01,Luke 3:31,orthography,δαδ,δαυειδ
01:42003032:w10:orthography,01,Luke 3:32,orthography,ναασσω¯,ναασσων
01:42003032:w4:orthography,01,Luke 3:32,orthography,ιωβηλ,ιωβητ
01:42003032:w6:substitution,01,Luke 3:32,substitution,βαλλσ,βοοσ
01:42003033:w2:substitution,01,Luke 3:33,substitution,αδαμ,αμιναδαβ
01:42003033:w4:orthography,01,Luke 3:33,orthography,αδμιν,αδμειν
01:42003034:w4:orthography,01,Luke 3:34,orthography,ισακ,ισαακ
01:42003037:w8:orthography,01,Luke 3:37,orthography,μελελεηλ,μαλελεηλ
01:42003038:w4:orthography,01,Luke 3:38,orthography,σησ,σηθ
01:42003038:w8:orthography,01,Luke 3:38,orthography,θεου,θυ
01:42004002:w11:addition,01,Luke 4:2,addition,xουδεν,
01:42004002:w17:orthography,01,Luke 4:2,orthography,συντελεσθισω¯,συντελεσθεισων
01:42004002:w19:orthography,01,Luke 4:2,orthography,επινασε¯,επεινασεν
01:42004002:w2:substitution,01,Luke 4:2,substitution,$μ,τεσσερακοντα
01:42004003:w10:orthography,01,Luke 4:3,orthography,θεου,θυ
01:42004003:w7:substitution,01,Luke 4:3,substitution,υσ,υιοσ
01:42004003:w8:orthography,01,Luke 4:3,orthography,ι,ει
01:42004004:w2:orthography,01,Luke 4:4,orthography,αποκριθη,απεκριθη
01:42004006:w11:orthography,01,Luke 4:6,orthography,πασαν,απασαν
01:42004006:w2:orthography,01,Luke 4:6,orthography,ειπε¯,ειπεν
01:42004006:w23:substitution,01,Luke 4:6,substitution,δωσω,διδωμι
01:42004007:w5:addition,01,Luke 4:7,addition,μοι,
01:42004007:w8:orthography,01,Luke 4:7,orthography,εστε,εσται
01:42004008:w10:substitution,01,Luke 4:8,substitution,θεον,θν
01:42004008:w5:orthography,01,Luke 4:8,orthography,ειπε¯,ειπεν
01:42004008:w8:substitution,01,Luke 4:8,substitution,κυριον,κν
01:42004009:w1:orthography,01,Luke 4:9,orthography,ηγαγε¯,ηγαγεν
01:42004009:w20:orthography,01,Luke 4:9,orthography,θεου,θυ
01:42004012:w10:orthography,01,Luke 4:12,orthography,εκπιρασεισ,εκπειρασεισ
01:42004012:w11:substitution,01,Luke 4:12,substitution,κυριον,κν
01:42004012:w13:substitution,01,Luke 4:12,substitution,θεον,θν
01:42004013:w4:orthography,01,Luke 4:13,orthography,πιρασμον,πειρασμον
01:42004014:w11:orthography,01,Luke 4:14,orthography,τη¯,την
01:42004014:w19:substitution,01,Luke 4:14,substitution,χωρασ,περιχωρου
01:42004014:w7:orthography,01,Luke 4:14,orthography,δυναμι,δυναμει
01:42004015:w7:orthography,01,Luke 4:15,orthography,αυτω¯,αυτων
01:42004016:w18:orthography,01,Luke 4:16,orthography,σαββατω¯,σαββατων
01:42004016:w4:orthography,01,Luke 4:16,orthography,ναζαραου,ναζαρα
01:42004016:w5:substitution,01,Luke 4:16,substitution,ην,ου
01:42004016:w6:substitution,01,Luke 4:16,substitution,ανατεθραμ,ην
01:42004016:w7:substitution,01,Luke 4:16,substitution,μενοσ,τεθραμμενοσ
01:42004017:w10:addition,01,Luke 4:17,addition,ναπτυξασ,
01:42004017:w14:omission,01,Luke 4:17,omission,,τον
01:42004017:w9:substitution,01,Luke 4:17,substitution,α,ανοιξασ
01:42004018:w1:substitution,01,Luke 4:18,substitution,πνευμα,κυ
01:42004018:w18:orthography,01,Luke 4:18,orthography,αποστιλαι,αποστειλαι
01:42004018:w2:substitution,01,Luke 4:18,substitution,κυριου,επ
01:42004018:w21:orthography,01,Luke 4:18,orthography,αφεσι,αφεσει
01:42004018:w3:substitution,01,Luke 4:18,substitution,επ,εμε
01:42004018:w4:substitution,01,Luke 4:18,substitution,εμεου,ου
01:42004018:w5:orthography,01,Luke 4:18,orthography,εινεκε¯,εινεκεν
01:42004018:w6:orthography,01,Luke 4:18,orthography,εχρισεν,εχρεισεν
01:42004019:w3:substitution,01,Luke 4:19,substitution,κυριου,κυ
01:42004019:w4:orthography,01,Luke 4:19,orthography,δεκτο¯,δεκτον
01:42004021:w3:orthography,01,Luke 4:21,orthography,λεγιν,λεγειν
01:42004022:w21:substitution,01,Luke 4:22,substitution,υσ,υιοσ
01:42004023:w15:orthography,01,Luke 4:23,orthography,ηκουσαμε¯,ηκουσαμεν
01:42004023:w18:addition,01,Luke 4:23,addition,τη¯,
01:42004023:w24:omission,01,Luke 4:23,omission,,την
01:42004024:w14:orthography,01,Luke 4:24,orthography,εαυτου,αυτου
01:42004024:w7:orthography,01,Luke 4:24,orthography,ουδισ,ουδεισ
01:42004026:w4:orthography,01,Luke 4:26,orthography,αυτω¯,αυτων
01:42004026:w6:orthography,01,Luke 4:26,orthography,ηλειασ,ηλιασ
01:42004027:w13:orthography,01,Luke 4:27,orthography,ουδισ,ουδεισ
01:42004027:w7:substitution,01,Luke 4:27,substitution,ιηλ,ισραηλ
01:42004029:w1:substitution,01,Luke 4:29,substitution,και,ανασταντεσ
01:42004029:w2:substitution,01,Luke 4:29,substitution,ανασταντεσ,εξεβαλον
01:42004029:w3:substitution,01,Luke 4:29,substitution,εξεβαλον,αυτον
01:42004029:w8:orthography,01,Luke 4:29,orthography,ηγαγο¯,ηγαγον
01:42004031:w10:orthography,01,Luke 4:31,orthography,διδασκω¯,διδασκων
01:42004033:w12:orthography,01,Luke 4:33,orthography,ανεκραξε¯,ανεκραξεν
01:42004034:w20:orthography,01,Luke 4:34,orthography,θεου,θυ
01:42004034:w9:addition,01,Luke 4:34,addition,x,
01:42004035:w10:substitution,01,Luke 4:35,substitution,απ,εξ
01:42004035:w13:orthography,01,Luke 4:35,orthography,ριψα¯,ριψαν
01:42004035:w19:orthography,01,Luke 4:35,orthography,μεσο¯,μεσον
01:42004036:w19:orthography,01,Luke 4:36,orthography,δυναμι,δυναμει
01:42004036:w23:substitution,01,Luke 4:36,substitution,πνασιν,πνευμασιν
01:42004036:w26:addition,01,Luke 4:36,addition,aυ,
01:42004039:w11:addition,01,Luke 4:39,addition,ο,
01:42004039:w17:orthography,01,Luke 4:39,orthography,διηκονι,διηκονει
01:42004040:w20:addition,01,Luke 4:40,addition,ε,
01:42004040:w23:orthography,01,Luke 4:40,orthography,χιρασ,χειρασ
01:42004040:w24:substitution,01,Luke 4:40,substitution,εθεραπευσεν,επιτιθεισ
01:42004040:w25:omission,01,Luke 4:40,omission,,εθεραπευεν
01:42004040:w7:orthography,01,Luke 4:40,orthography,ειχο¯,ειχον
01:42004041:w1:orthography,01,Luke 4:41,orthography,εξηρχοντο,εξηρχετο
01:42004041:w14:substitution,01,Luke 4:41,substitution,υσ,υιοσ
01:42004041:w16:orthography,01,Luke 4:41,orthography,θεου,θυ
01:42004041:w22:orthography,01,Luke 4:41,orthography,λαλιν,λαλειν
01:42004041:w24:orthography,01,Luke 4:41,orthography,ηδισαν,ηδεισαν
01:42004041:w26:substitution,01,Luke 4:41,substitution,χριστον,χν
01:42004041:w5:substitution,01,Luke 4:41,substitution,πολλων,απο
01:42004041:w6:substitution,01,Luke 4:41,substitution,κραζον,πολλων
01:42004041:w7:substitution,01,Luke 4:41,substitution,των,κραζοντα
01:42004042:w10:addition,01,Luke 4:42,addition,καιοι,
01:42004042:w10:omission,01,Luke 4:42,omission,,και
01:42004042:w25:orthography,01,Luke 4:42,orthography,αυτω¯,αυτων
01:42004042:w8:addition,01,Luke 4:42,addition,x,
01:42004043:w14:addition,01,Luke 4:43,addition,xτο,
01:42004043:w17:orthography,01,Luke 4:43,orthography,βασιλεια¯,βασιλειαν
01:42004043:w19:orthography,01,Luke 4:43,orthography,θεου,θυ
01:42005001:w1:substitution,01,Luke 5:1,substitution,εγενετο,δε
01:42005001:w13:orthography,01,Luke 5:1,orthography,θεου,θυ
01:42005001:w2:substitution,01,Luke 5:1,substitution,δε,εν
01:42005001:w20:omission,01,Luke 5:1,omission,,λιμνην
01:42005001:w3:substitution,01,Luke 5:1,substitution,εν,τω
01:42005001:w4:orthography,01,Luke 5:1,orthography,τω,τον
01:42005001:w5:substitution,01,Luke 5:1,substitution,συναχθηναι,οχλον
01:42005001:w6:substitution,01,Luke 5:1,substitution,τον,επικεισθαι
01:42005001:w7:substitution,01,Luke 5:1,substitution,οχλον,αυτω
01:42005001:w9:orthography,01,Luke 5:1,orthography,ακουει¯,ακουειν
01:42005002:w1:substitution,01,Luke 5:2,substitution,και,ειδεν
01:42005002:w10:orthography,01,Luke 5:2,orthography,αλεεισ,αλιεισ
01:42005002:w11:omission,01,Luke 5:2,omission,,απ
01:42005002:w13:substitution,01,Luke 5:2,substitution,επλυ,επλυνον
01:42005002:w14:addition,01,Luke 5:2,addition,ναν,
01:42005002:w2:substitution,01,Luke 5:2,substitution,ειδε¯,δυο
01:42005003:w15:orthography,01,Luke 5:3,orthography,επαναγαγιν,επαναγαγειν
01:42005003:w19:addition,01,Luke 5:3,addition,εν,
01:42005003:w23:omission,01,Luke 5:3,omission,,εκ
01:42005003:w8:orthography,01,Luke 5:3,orthography,η¯,ην
01:42005005:w3:substitution,01,Luke 5:5,substitution,ειπεν,σιμων
01:42005005:w4:substitution,01,Luke 5:5,substitution,σιμων,ειπεν
01:42005007:w13:substitution,01,Luke 5:7,substitution,xσυ¯,συλλαβεσθαι
01:42005007:w14:addition,01,Luke 5:7,addition,λαμβανεσθε,
01:42005007:w19:orthography,01,Luke 5:7,orthography,ηλθαν,ηλθον
01:42005007:w2:orthography,01,Luke 5:7,orthography,κατενευσεν,κατενευσαν
01:42005007:w22:addition,01,Luke 5:7,addition,xαμφοτε,
01:42005007:w9:addition,01,Luke 5:7,addition,x,
01:42005008:w17:addition,01,Luke 5:8,addition,x,
01:42005009:w15:substitution,01,Luke 5:9,substitution,η,ων
01:42005009:w4:substitution,01,Luke 5:9,substitution,αυτουσ,αυτον
01:42005011:w8:substitution,01,Luke 5:11,substitution,αφε¯,αφεντεσ
01:42005011:w9:addition,01,Luke 5:11,addition,τεσ,
01:42005012:w10:orthography,01,Luke 5:12,orthography,πολεω¯,πολεων
01:42005017:w17:addition,01,Luke 5:17,addition,x,
01:42005017:w31:orthography,01,Luke 5:17,orthography,δυναμισ,δυναμεισ
01:42005017:w32:substitution,01,Luke 5:17,substitution,κυριου,κυ
01:42005019:w21:orthography,01,Luke 5:19,orthography,κλινιδιω,κλεινιδιω
01:42005019:w6:orthography,01,Luke 5:19,orthography,αυτο¯,αυτον
01:42005020:w10:addition,01,Luke 5:20,addition,αι,
01:42005020:w4:orthography,01,Luke 5:20,orthography,πιστι¯,πιστιν
01:42005020:w8:orthography,01,Luke 5:20,orthography,αφεωντε,αφεωνται
01:42005020:w9:omission,01,Luke 5:20,omission,,σοι
01:42005021:w1:substitution,01,Luke 5:21,substitution,και,διαλογιζεσθαι
01:42005021:w2:substitution,01,Luke 5:21,substitution,ηρξαντο,οι
01:42005021:w3:substitution,01,Luke 5:21,substitution,διαλογιζεσθεοι,γραμματεισ
01:42005021:w4:substitution,01,Luke 5:21,substitution,γραμματισ,και
01:42005021:w5:substitution,01,Luke 5:21,substitution,καιοι,οι
01:42005022:w16:orthography,01,Luke 5:22,orthography,καρδιεσ,καρδιαισ
01:42005022:w7:orthography,01,Luke 5:22,orthography,αυτω¯,αυτων
